timestamp_utc,available_at_utc,open,high,low,close,volume
2026-06-26T07:00:00.000Z,2026-06-26T08:00:00.000Z,1537.1800537109375,1540.9100341796875,1536.8800048828125,1539.050048828125,0.0
2026-06-26T08:00:00.000Z,2026-06-26T09:00:00.000Z,1539.06005859375,1539.47998046875,1536.780029296875,1538.47998046875,0.0
2026-06-26T09:00:00.000Z,2026-06-26T10:00:00.000Z,1537.75,1539.25,1535.22998046875,1537.27001953125,0.0
2026-06-26T10:00:00.000Z,2026-06-26T11:00:00.000Z,1537.199951171875,1538.050048828125,1535.8399658203125,1537.550048828125,0.0
2026-06-26T11:00:00.000Z,2026-06-26T12:00:00.000Z,1537.8299560546875,1539.18994140625,1536.93994140625,1538.0999755859375,0.0
2026-06-26T12:00:00.000Z,2026-06-26T13:00:00.000Z,1538.219970703125,1538.300048828125,1534.0799560546875,1535.489990234375,0.0
2026-06-26T13:00:00.000Z,2026-06-26T14:00:00.000Z,1535.5400390625,1537.780029296875,1534.1600341796875,1534.9100341796875,0.0
2026-06-26T14:00:00.000Z,2026-06-26T15:00:00.000Z,1534.8900146484375,1536.0699462890625,1532.0799560546875,1535.6600341796875,0.0
2026-06-26T15:00:00.000Z,2026-06-26T16:00:00.000Z,1535.699951171875,1537.06005859375,1532.7099609375,1533.219970703125,0.0
2026-06-26T16:00:00.000Z,2026-06-26T17:00:00.000Z,1535.1600341796875,1536.1199951171875,1532.8399658203125,1534.81005859375,0.0
2026-06-26T17:00:00.000Z,2026-06-26T18:00:00.000Z,1534.530029296875,1535.550048828125,1534.43994140625,1534.9100341796875,0.0
2026-06-26T18:00:00.000Z,2026-06-26T19:00:00.000Z,1535.1700439453125,1535.800048828125,1534.8599853515625,1535.780029296875,0.0
2026-06-26T19:00:00.000Z,2026-06-26T20:00:00.000Z,1535.1700439453125,1536.050048828125,1534.5999755859375,1534.719970703125,0.0
2026-06-26T20:00:00.000Z,2026-06-26T21:00:00.000Z,1534.719970703125,1535.6700439453125,1533.5699462890625,1535.0,0.0
2026-06-26T21:00:00.000Z,2026-06-26T22:00:00.000Z,1535.0,1535.0,1535.0,1535.0,0.0
2026-06-28T23:00:00.000Z,2026-06-29T00:00:00.000Z,1535.1099853515625,1535.1099853515625,1535.1099853515625,1535.1099853515625,0.0
2026-06-29T00:00:00.000Z,2026-06-29T01:00:00.000Z,1535.25,1539.699951171875,1535.1099853515625,1539.3900146484375,0.0
2026-06-29T01:00:00.000Z,2026-06-29T02:00:00.000Z,1539.7099609375,1542.239990234375,1537.0799560546875,1542.1800537109375,0.0
2026-06-29T02:00:00.000Z,2026-06-29T03:00:00.000Z,1541.780029296875,1544.550048828125,1541.5799560546875,1544.3800048828125,0.0
2026-06-29T03:00:00.000Z,2026-06-29T04:00:00.000Z,1544.280029296875,1545.0799560546875,1543.1800537109375,1544.97998046875,0.0
2026-06-29T04:00:00.000Z,2026-06-29T05:00:00.000Z,1545.0799560546875,1545.6099853515625,1543.1800537109375,1544.780029296875,0.0
2026-06-29T05:00:00.000Z,2026-06-29T06:00:00.000Z,1544.780029296875,1545.010009765625,1536.8800048828125,1537.6800537109375,0.0
2026-06-29T06:00:00.000Z,2026-06-29T07:00:00.000Z,1537.6800537109375,1545.6600341796875,1537.0799560546875,1541.97998046875,0.0
2026-06-29T07:00:00.000Z,2026-06-29T08:00:00.000Z,1542.4200439453125,1544.22998046875,1540.280029296875,1543.8800048828125,0.0
2026-06-29T08:00:00.000Z,2026-06-29T09:00:00.000Z,1543.8900146484375,1544.0,1540.97998046875,1542.6700439453125,0.0
2026-06-29T09:00:00.000Z,2026-06-29T10:00:00.000Z,1542.68994140625,1543.989990234375,1540.2099609375,1542.8800048828125,0.0
2026-06-29T10:00:00.000Z,2026-06-29T11:00:00.000Z,1542.97998046875,1543.5899658203125,1540.6800537109375,1542.760009765625,0.0
2026-06-29T11:00:00.000Z,2026-06-29T12:00:00.000Z,1542.760009765625,1543.7099609375,1540.6800537109375,1542.93994140625,0.0
2026-06-29T12:00:00.000Z,2026-06-29T13:00:00.000Z,1542.949951171875,1543.780029296875,1541.5799560546875,1543.1199951171875,0.0
2026-06-29T13:00:00.000Z,2026-06-29T14:00:00.000Z,1543.1199951171875,1544.3299560546875,1541.5799560546875,1543.47998046875,0.0
2026-06-29T14:00:00.000Z,2026-06-29T15:00:00.000Z,1543.800048828125,1544.97998046875,1541.5799560546875,1543.199951171875,0.0
2026-06-29T15:00:00.000Z,2026-06-29T16:00:00.000Z,1543.02001953125,1543.81005859375,1541.489990234375,1542.050048828125,0.0
2026-06-29T16:00:00.000Z,2026-06-29T17:00:00.000Z,1542.050048828125,1542.969970703125,1540.6800537109375,1541.93994140625,0.0
2026-06-29T17:00:00.000Z,2026-06-29T18:00:00.000Z,1541.93994140625,1542.0999755859375,1540.8800048828125,1541.5400390625,0.0
2026-06-29T18:00:00.000Z,2026-06-29T19:00:00.000Z,1541.4300537109375,1542.31005859375,1539.5,1539.5699462890625,0.0
2026-06-29T19:00:00.000Z,2026-06-29T20:00:00.000Z,1539.5899658203125,1542.300048828125,1538.97998046875,1539.4300537109375,0.0
2026-06-29T20:00:00.000Z,2026-06-29T21:00:00.000Z,1539.47998046875,1542.31005859375,1539.47998046875,1540.6700439453125,0.0
2026-06-29T21:00:00.000Z,2026-06-29T22:00:00.000Z,1540.77001953125,1542.300048828125,1540.0899658203125,1540.6500244140625,0.0
2026-06-29T22:00:00.000Z,2026-06-29T23:00:00.000Z,1541.97998046875,1542.8699951171875,1540.4300537109375,1542.0400390625,0.0
2026-06-30T00:00:00.000Z,2026-06-30T01:00:00.000Z,1542.0400390625,1543.1800537109375,1541.280029296875,1543.1800537109375,0.0
2026-06-30T03:00:00.000Z,2026-06-30T04:00:00.000Z,1547.800048828125,1547.800048828125,1547.800048828125,1547.800048828125,0.0
2026-06-30T04:00:00.000Z,2026-06-30T05:00:00.000Z,1548.5,1548.5,1547.5999755859375,1547.5999755859375,0.0
2026-06-30T05:00:00.000Z,2026-06-30T06:00:00.000Z,1546.300048828125,1548.4000244140625,1546.300048828125,1548.4000244140625,0.0
2026-06-30T06:00:00.000Z,2026-06-30T07:00:00.000Z,1548.0999755859375,1550.0999755859375,1548.0999755859375,1550.0999755859375,0.0
2026-06-30T07:00:00.000Z,2026-06-30T08:00:00.000Z,1548.5,1550.300048828125,1548.5,1550.300048828125,0.0
2026-06-30T08:00:00.000Z,2026-06-30T09:00:00.000Z,1553.0,1553.0,1552.4000244140625,1552.4000244140625,0.0
2026-06-30T09:00:00.000Z,2026-06-30T10:00:00.000Z,1550.4000244140625,1550.9000244140625,1550.4000244140625,1550.9000244140625,0.0
2026-06-30T10:00:00.000Z,2026-06-30T11:00:00.000Z,1551.0,1551.0,1551.0,1551.0,0.0
2026-06-30T17:00:00.000Z,2026-06-30T18:00:00.000Z,1548.1500244140625,1548.6600341796875,1547.7900390625,1547.8800048828125,0.0
2026-06-30T18:00:00.000Z,2026-06-30T19:00:00.000Z,1548.5899658203125,1548.699951171875,1545.8499755859375,1546.5899658203125,0.0
2026-06-30T19:00:00.000Z,2026-06-30T20:00:00.000Z,1546.550048828125,1548.9000244140625,1546.3699951171875,1546.4599609375,0.0
2026-06-30T20:00:00.000Z,2026-06-30T21:00:00.000Z,1546.47998046875,1548.8800048828125,1545.969970703125,1548.5400390625,0.0
2026-06-30T21:00:00.000Z,2026-06-30T22:00:00.000Z,1547.31005859375,1548.97998046875,1545.1500244140625,1546.56005859375,0.0
2026-06-30T22:00:00.000Z,2026-06-30T23:00:00.000Z,1546.5999755859375,1546.6199951171875,1544.9000244140625,1545.68994140625,0.0
2026-07-01T00:00:00.000Z,2026-07-01T01:00:00.000Z,1545.68994140625,1556.280029296875,1545.68994140625,1556.280029296875,0.0
2026-07-01T01:00:00.000Z,2026-07-01T02:00:00.000Z,1556.22998046875,1558.97998046875,1555.949951171875,1558.3299560546875,0.0
2026-07-01T02:00:00.000Z,2026-07-01T03:00:00.000Z,1558.3499755859375,1558.5699462890625,1555.1800537109375,1557.280029296875,0.0
2026-07-01T03:00:00.000Z,2026-07-01T04:00:00.000Z,1557.1800537109375,1557.739990234375,1551.0,1556.47998046875,0.0
2026-07-01T04:00:00.000Z,2026-07-01T05:00:00.000Z,1556.8399658203125,1557.5400390625,1549.780029296875,1551.199951171875,0.0
2026-07-01T05:00:00.000Z,2026-07-01T06:00:00.000Z,1551.0799560546875,1553.3800048828125,1548.8800048828125,1550.47998046875,0.0
2026-07-01T06:00:00.000Z,2026-07-01T07:00:00.000Z,1550.47998046875,1557.199951171875,1550.3800048828125,1555.8800048828125,0.0
2026-07-01T07:00:00.000Z,2026-07-01T08:00:00.000Z,1556.0799560546875,1556.510009765625,1554.0799560546875,1555.1800537109375,0.0
2026-07-01T08:00:00.000Z,2026-07-01T09:00:00.000Z,1555.1800537109375,1555.780029296875,1552.02001953125,1554.6400146484375,0.0
2026-07-01T09:00:00.000Z,2026-07-01T10:00:00.000Z,1554.8499755859375,1558.0799560546875,1554.47998046875,1557.3900146484375,0.0
2026-07-01T10:00:00.000Z,2026-07-01T11:00:00.000Z,1557.52001953125,1558.0999755859375,1556.5799560546875,1557.6700439453125,0.0
2026-07-01T11:00:00.000Z,2026-07-01T12:00:00.000Z,1557.5899658203125,1558.8900146484375,1556.81005859375,1557.969970703125,0.0
2026-07-01T12:00:00.000Z,2026-07-01T13:00:00.000Z,1557.97998046875,1558.550048828125,1556.6600341796875,1557.5699462890625,0.0
2026-07-01T13:00:00.000Z,2026-07-01T14:00:00.000Z,1557.5899658203125,1558.0799560546875,1552.780029296875,1553.8199462890625,0.0
2026-07-01T14:00:00.000Z,2026-07-01T15:00:00.000Z,1553.72998046875,1554.0799560546875,1549.780029296875,1552.6400146484375,0.0
2026-07-01T15:00:00.000Z,2026-07-01T16:00:00.000Z,1552.5699462890625,1552.9200439453125,1549.6700439453125,1550.6500244140625,0.0
2026-07-01T16:00:00.000Z,2026-07-01T17:00:00.000Z,1550.5699462890625,1551.1300048828125,1548.97998046875,1550.1300048828125,0.0
2026-07-01T17:00:00.000Z,2026-07-01T18:00:00.000Z,1550.0899658203125,1550.260009765625,1549.1099853515625,1550.1800537109375,0.0
2026-07-01T18:00:00.000Z,2026-07-01T19:00:00.000Z,1549.68994140625,1550.3399658203125,1549.280029296875,1550.31005859375,0.0
2026-07-01T19:00:00.000Z,2026-07-01T20:00:00.000Z,1550.1500244140625,1550.6600341796875,1549.6400146484375,1550.6400146484375,0.0
2026-07-01T20:00:00.000Z,2026-07-01T21:00:00.000Z,1550.760009765625,1551.260009765625,1550.2900390625,1550.6099853515625,0.0
2026-07-01T21:00:00.000Z,2026-07-01T22:00:00.000Z,1550.6099853515625,1555.050048828125,1550.3299560546875,1553.6099853515625,0.0
2026-07-01T22:00:00.000Z,2026-07-01T23:00:00.000Z,1553.6199951171875,1554.52001953125,1550.5400390625,1552.6300048828125,0.0
2026-07-02T00:00:00.000Z,2026-07-02T01:00:00.000Z,1552.7900390625,1556.47998046875,1551.5799560546875,1554.3499755859375,0.0
2026-07-02T01:00:00.000Z,2026-07-02T02:00:00.000Z,1554.5799560546875,1555.3800048828125,1552.280029296875,1555.2900390625,0.0
2026-07-02T02:00:00.000Z,2026-07-02T03:00:00.000Z,1555.0799560546875,1555.1800537109375,1551.81005859375,1552.949951171875,0.0
2026-07-02T03:00:00.000Z,2026-07-02T04:00:00.000Z,1552.9599609375,1557.9000244140625,1552.22998046875,1552.3800048828125,0.0
2026-07-02T04:00:00.000Z,2026-07-02T05:00:00.000Z,1552.5799560546875,1553.3800048828125,1550.47998046875,1552.47998046875,0.0
2026-07-02T05:00:00.000Z,2026-07-02T06:00:00.000Z,1552.780029296875,1555.0799560546875,1552.3199462890625,1554.3699951171875,0.0
2026-07-02T06:00:00.000Z,2026-07-02T07:00:00.000Z,1554.3800048828125,1556.280029296875,1547.47998046875,1552.0799560546875,0.0
2026-07-02T07:00:00.000Z,2026-07-02T08:00:00.000Z,1552.280029296875,1552.8299560546875,1548.0799560546875,1548.6500244140625,0.0
2026-07-02T08:00:00.000Z,2026-07-02T09:00:00.000Z,1548.8800048828125,1549.0,1546.8800048828125,1547.550048828125,0.0
2026-07-02T09:00:00.000Z,2026-07-02T10:00:00.000Z,1547.5799560546875,1550.3399658203125,1546.530029296875,1547.0699462890625,0.0
2026-07-02T10:00:00.000Z,2026-07-02T11:00:00.000Z,1547.1800537109375,1548.5899658203125,1545.9200439453125,1546.989990234375,0.0
2026-07-02T11:00:00.000Z,2026-07-02T12:00:00.000Z,1547.030029296875,1548.47998046875,1545.5799560546875,1548.199951171875,0.0
2026-07-02T12:00:00.000Z,2026-07-02T13:00:00.000Z,1548.1199951171875,1548.969970703125,1540.6300048828125,1544.6199951171875,0.0
2026-07-02T13:00:00.000Z,2026-07-02T14:00:00.000Z,1544.6700439453125,1545.47998046875,1539.47998046875,1541.280029296875,0.0
2026-07-02T14:00:00.000Z,2026-07-02T15:00:00.000Z,1541.280029296875,1543.97998046875,1539.47998046875,1541.47998046875,0.0
2026-07-02T15:00:00.000Z,2026-07-02T16:00:00.000Z,1541.489990234375,1542.199951171875,1537.8299560546875,1538.5799560546875,0.0
2026-07-02T16:00:00.000Z,2026-07-02T17:00:00.000Z,1538.1700439453125,1541.5899658203125,1536.969970703125,1537.8800048828125,0.0
2026-07-02T17:00:00.000Z,2026-07-02T18:00:00.000Z,1537.3499755859375,1538.8199462890625,1536.280029296875,1538.5999755859375,0.0
2026-07-02T18:00:00.000Z,2026-07-02T19:00:00.000Z,1538.699951171875,1539.530029296875,1537.25,1539.1199951171875,0.0
2026-07-02T19:00:00.000Z,2026-07-02T20:00:00.000Z,1539.18994140625,1540.31005859375,1537.449951171875,1539.0899658203125,0.0
2026-07-02T20:00:00.000Z,2026-07-02T21:00:00.000Z,1539.0899658203125,1539.9200439453125,1538.7099609375,1539.8599853515625,0.0
2026-07-02T21:00:00.000Z,2026-07-02T22:00:00.000Z,1539.9100341796875,1540.06005859375,1536.469970703125,1538.02001953125,0.0
2026-07-02T22:00:00.000Z,2026-07-02T23:00:00.000Z,1538.0,1538.3599853515625,1536.199951171875,1537.0699462890625,0.0
2026-07-03T00:00:00.000Z,2026-07-03T01:00:00.000Z,1537.0799560546875,1548.280029296875,1537.0799560546875,1542.97998046875,0.0
2026-07-03T01:00:00.000Z,2026-07-03T02:00:00.000Z,1542.97998046875,1543.8800048828125,1536.4000244140625,1539.3800048828125,0.0
2026-07-03T02:00:00.000Z,2026-07-03T03:00:00.000Z,1539.47998046875,1541.6800537109375,1537.06005859375,1541.47998046875,0.0
2026-07-03T03:00:00.000Z,2026-07-03T04:00:00.000Z,1541.280029296875,1544.699951171875,1540.97998046875,1544.1800537109375,0.0
2026-07-03T04:00:00.000Z,2026-07-03T05:00:00.000Z,1544.0799560546875,1544.6800537109375,1540.0799560546875,1544.3800048828125,0.0
